logical	physical	worker	raw	wire	latency_ns	cumulative_raw	cumulative_wire	b_root	b_need	b_fill	b_control	b_carry	split_ok	c_root	c_block	c_path	c_region_control	c_raw_run	c_array_control	c_array_values	missing_regions
382	382	6	5340790	15250	6632439	2096246886	14231632	12969	18	2236	27	0	1	6	12954	66	590	1560	1	1	4
383	383	7	5340806	13988	7004607	2101587692	14245620	12969	12	980	27	0	1	6	12954	1	849	111	1	1	1
384	384	0	5383337	16369	6699678	2106971029	14261989	12994	22	3326	27	0	1	24	12961	60	340	2906	1	1	6
385	385	1	5383313	16578	6666308	2112354342	14278567	12992	22	3537	27	0	1	6	12977	60	532	2925	1	1	6
386	386	2	5383313	16991	6317030	2117737655	14295558	12992	22	3950	27	0	1	6	12977	60	945	2925	1	1	6
387	387	3	5383313	16991	7141888	2123120968	14312549	12992	22	3950	27	0	1	6	12977	60	948	2922	1	1	6
388	388	4	5383331	16984	6179029	2128504299	14329533	12992	22	3943	27	0	1	6	12977	60	940	2923	1	1	6
389	389	5	5383315	16992	6263749	2133887614	14346525	12992	22	3951	27	0	1	6	12977	60	946	2925	1	1	6
390	390	6	5383315	16995	6449739	2139270929	14363520	12992	22	3954	27	0	1	6	12977	60	949	2925	1	1	6
391	391	7	5383315	16993	6942928	2144654244	14380513	12992	22	3952	27	0	1	6	12977	60	947	2925	1	1	6
392	392	0	5383329	14731	5800390	2150037573	14395244	12992	12	1700	27	0	1	6	12977	1	1577	103	1	1	1
393	393	1	5383343	846	6116639	2155420916	14396090	15	12	792	27	0	1	6	1	1	664	108	1	1	1
394	394	2	5383343	846	5456610	2160804259	14396936	15	12	792	27	0	1	6	1	1	664	108	1	1	1
395	395	3	5383343	856	5050141	2166187602	14397792	15	12	802	27	0	1	6	1	1	674	108	1	1	1
396	396	4	5383309	842	5223221	2171570911	14398634	15	12	788	27	0	1	6	1	1	676	92	1	1	1
397	397	5	5383345	847	6312619	2176954256	14399481	15	12	793	27	0	1	6	1	1	664	109	1	1	1
398	398	6	5383345	847	4770192	2182337601	14400328	15	12	793	27	0	1	6	1	1	664	109	1	1	1
399	399	7	5383345	857	5834229	2187720946	14401185	15	12	803	27	0	1	6	1	1	674	109	1	1	1
400	400	0	5383309	826	5288680	2193104255	14402011	15	12	772	27	0	1	6	1	1	660	92	1	1	1
401	401	1	5383335	836	5732440	2198487590	14402847	15	12	782	27	0	1	6	1	1	660	102	1	1	1
402	402	2	5383337	848	5903360	2203870927	14403695	15	12	794	27	0	1	6	1	1	671	103	1	1	1
403	403	3	5383347	845	5373141	2209254274	14404540	15	12	791	27	0	1	6	1	1	661	110	1	1	1
404	404	4	5383355	846	6213039	2214637629	14405386	15	12	792	27	0	1	6	1	1	659	113	1	1	1
405	405	5	5383337	834	6421089	2220020966	14406220	15	12	780	27	0	1	6	1	1	656	104	1	1	1
406	406	6	5383339	834	5570670	2225404305	14407054	15	12	780	27	0	1	6	1	1	657	103	1	1	1
407	407	7	5383309	830	6035790	2230787614	14407884	15	12	776	27	0	1	6	1	1	662	94	1	1	1
408	408	0	5383626	878	4896091	2236171240	14408762	15	12	824	27	0	1	6	1	1	661	142	1	1	1
409	409	1	5383751	886	6212400	2241554991	14409648	15	12	832	27	0	1	6	1	1	662	149	1	1	1
410	410	2	5383335	842	5542611	2246938326	14410490	15	12	788	27	0	1	6	1	1	663	105	1	1	1
411	411	3	5383309	825	6570208	2252321635	14411315	15	12	771	27	0	1	6	1	1	660	91	1	1	1
412	412	4	5339190	1733	5481551	2257660825	14413048	24	18	1664	27	0	1	15	1	59	259	1326	1	1	4
413	413	5	5339192	14726	5467770	2263000017	14427774	12969	18	1712	27	0	1	6	12954	59	300	1333	1	1	4
414	414	6	5339234	14838	6272179	2268339251	14442612	12969	18	1824	27	0	1	6	12954	59	410	1335	1	1	4
415	415	7	5339236	14841	4677412	2273678487	14457453	12969	18	1827	27	0	1	6	12954	59	409	1339	1	1	4
416	416	0	5339115	14823	4963972	2279017602	14472276	12969	18	1809	27	0	1	6	12954	59	411	1319	1	1	4
417	417	1	5339117	14828	5970800	2284356719	14487104	12969	18	1814	27	0	1	6	12954	59	408	1327	1	1	4
418	418	2	5339143	14837	6500129	2289695862	14501941	12969	18	1823	27	0	1	6	12954	59	414	1330	1	1	4
419	419	3	5339145	14851	5846190	2295035007	14516792	12969	18	1837	27	0	1	6	12954	59	425	1333	1	1	4
420	420	4	5339055	13647	6428938	2300374062	14530439	12969	12	639	27	0	1	6	12954	1	519	100	1	1	1
421	421	5	5345067	1913	6079399	2305719129	14532352	24	18	1844	27	0	1	15	1	59	288	1477	1	1	4
422	422	6	5345067	14885	5757460	2311064196	14547237	12969	18	1871	27	0	1	6	12954	59	307	1485	1	1	4
423	423	7	5345069	14999	6227329	2316409265	14562236	12969	18	1985	27	0	1	6	12954	59	430	1476	1	1	4
424	424	0	5345069	14998	5367251	2321754334	14577234	12969	18	1984	27	0	1	6	12954	59	429	1476	1	1	4
425	425	1	5345119	14990	6448808	2327099453	14592224	12969	18	1976	27	0	1	6	12954	59	414	1483	1	1	4
426	426	2	5345089	14987	5785721	2332444542	14607211	12969	18	1973	27	0	1	6	12954	59	416	1478	1	1	4
427	427	3	5345105	14989	7147237	2337789647	14622200	12969	18	1975	27	0	1	6	12954	59	416	1480	1	1	4
428	428	4	5498945	44475	10366022	2343288592	14666675	13843	715	29890	27	0	1	775	13058	341	7463	22064	1	1	446
429	429	5	5498959	44123	9440783	2348787551	14710798	13842	615	29639	27	0	1	6	13827	330	7492	21795	1	1	389
430	430	6	5338626	2127	5321411	2354126177	14712925	27	20	2053	27	0	1	18	1	341	186	1505	1	1	5
431	431	7	5338634	15090	5307371	2359464811	14728015	12972	20	2071	27	0	1	6	12957	341	195	1514	1	1	5
432	432	0	5338738	15106	5276451	2364803549	14743121	12972	20	2087	27	0	1	6	12957	341	201	1524	1	1	5
433	433	1	5338746	15105	6735478	2370142295	14758226	12972	20	2086	27	0	1	6	12957	341	200	1524	1	1	5
434	434	2	5340886	15207	5080981	2375483181	14773433	12972	20	2188	27	0	1	6	12957	341	204	1622	1	1	5
435	435	3	5338658	15096	10886982	2380821839	14788529	12972	20	2077	27	0	1	6	12957	341	200	1515	1	1	5
436	436	4	5338666	14816	5774809	2386160505	14803345	12972	20	1797	27	0	1	6	12957	59	202	1516	1	1	5
437	437	5	5338770	14826	6115960	2391499275	14818171	12972	20	1807	27	0	1	6	12957	59	201	1527	1	1	5
438	438	6	5338778	13244	6756168	2396838053	14831415	12972	12	233	27	0	1	6	12957	1	46	167	1	1	1
439	439	7	5340918	380	4918991	2402178971	14831795	15	12	326	27	0	1	6	1	1	35	271	1	1	1
440	440	0	5338690	264	5738480	2407517661	14832059	15	12	210	27	0	1	6	1	1	35	155	1	1	1
441	441	1	5338698	265	4746672	2412856359	14832324	15	12	211	27	0	1	6	1	1	35	156	1	1	1
442	442	2	5338802	277	4379283	2418195161	14832601	15	12	223	27	0	1	6	1	1	35	168	1	1	1
443	443	3	5338810	276	6725588	2423533971	14832877	15	12	222	27	0	1	6	1	1	35	167	1	1	1
444	444	4	5341334	393	5907090	2428875305	14833270	15	12	339	27	0	1	6	1	1	35	284	1	1	1
445	445	5	5341366	394	5775030	2434216671	14833664	15	12	340	27	0	1	6	1	1	35	285	1	1	1
446	446	6	5338086	110	6300200	2439554757	14833774	15	12	56	27	0	1	6	1	1	36	1	1	1	1
447	447	7	5341014	390	6483538	2444895771	14834164	15	12	336	27	0	1	6	1	1	35	281	1	1	1
448	448	0	5341046	391	5048721	2450236817	14834555	15	12	337	27	0	1	6	1	1	35	282	1	1	1
449	449	1	5341462	404	6020710	2455578279	14834959	15	12	350	27	0	1	6	1	1	35	295	1	1	1
450	450	2	5341494	404	4435012	2460919773	14835363	15	12	350	27	0	1	6	1	1	35	295	1	1	1
451	451	3	5341142	392	6179590	2466260915	14835755	15	12	338	27	0	1	6	1	1	35	283	1	1	1
452	452	4	5341174	392	6479919	2471602089	14836147	15	12	338	27	0	1	6	1	1	35	283	1	1	1
453	453	5	5341590	405	5656900	2476943679	14836552	15	12	351	27	0	1	6	1	1	35	296	1	1	1
454	454	6	5341622	406	6338160	2482285301	14836958	15	12	352	27	0	1	6	1	1	35	297	1	1	1
455	455	7	5337478	1151	5913979	2487622779	14838109	40	20	1064	27	0	1	20	12	59	188	797	1	1	5
456	456	0	5337478	14091	7045088	2492960257	14852200	12978	20	1066	27	0	1	6	12963	59	216	771	1	1	5
457	457	1	5337456	14139	5677670	2498297713	14866339	12978	20	1114	27	0	1	6	12963	59	274	761	1	1	5
458	458	2	5337466	14144	5084881	2503635179	14880483	12978	20	1119	27	0	1	6	12963	59	272	768	1	1	5
459	459	3	5337466	14148	7413407	2508972645	14894631	12978	20	1123	27	0	1	6	12963	59	276	768	1	1	5
460	460	4	5337530	14157	6100860	2514310175	14908788	12978	20	1132	27	0	1	6	12963	59	267	786	1	1	5
461	461	5	5357761	3148	6702938	2519667936	14911936	27	20	3074	27	0	1	18	1	77	261	2716	1	1	5
462	462	6	5357787	16290	6947548	2525025723	14928226	12972	20	3271	27	0	1	6	12957	77	441	2733	1	1	5
463	463	7	5357759	16525	6239459	2530383482	14944751	12972	20	3506	27	0	1	6	12957	62	696	2728	1	1	5
464	464	0	5357759	16527	6166249	2535741241	14961278	12972	20	3508	27	0	1	6	12957	62	698	2728	1	1	5
465	465	1	5357759	16526	6315519	2541099000	14977804	12972	20	3507	27	0	1	6	12957	62	697	2728	1	1	5
466	466	2	5357769	16522	4942222	2546456769	14994326	12972	20	3503	27	0	1	6	12957	62	695	2726	1	1	5
467	467	3	5357755	16516	6930558	2551814524	15010842	12972	20	3497	27	0	1	6	12957	62	693	2722	1	1	5
468	468	4	5357904	16537	5804859	2557172428	15027379	12972	20	3518	27	0	1	6	12957	62	696	2740	1	1	5
469	469	5	5357906	14184	6932848	2562530334	15041563	12972	12	1173	27	0	1	6	12957	1	1019	133	1	1	1
470	470	6	5357948	671	6109819	2567888282	15042234	15	12	617	27	0	1	6	1	1	451	145	1	1	1
471	471	7	5357952	674	5864060	2573246234	15042908	15	12	620	27	0	1	6	1	1	451	148	1	1	1
472	472	0	5357829	654	4926641	2578604063	15043562	15	12	600	27	0	1	6	1	1	453	127	1	1	1
473	473	1	5357831	655	5733450	2583961894	15044217	15	12	601	27	0	1	6	1	1	454	127	1	1	1
474	474	2	5357857	667	4616592	2589319751	15044884	15	12	613	27	0	1	6	1	1	453	139	1	1	1
475	475	3	5357859	668	6627859	2594677610	15045552	15	12	614	27	0	1	6	1	1	455	138	1	1	1
476	476	4	5357759	627	6815648	2600035369	15046179	15	12	573	27	0	1	6	1	1	453	100	1	1	1
477	477	5	5339230	1799	6725358	2605374599	15047978	30	20	1722	27	0	1	21	1	49	215	1438	1	1	5
478	478	6	5339224	14818	6304639	2610713823	15062796	12974	20	1797	27	0	1	6	12959	49	279	1449	1	1	5
479	479	7	5339236	14922	6054999	2616053059	15077718	12974	20	1901	27	0	1	6	12959	49	383	1449	1	1	5
480	480	0	5339571	14974	6128499	2621392630	15092692	12974	20	1953	27	0	1	6	12959	49	393	1491	1	1	5
481	481	1	5339341	14935	6182489	2626731971	15107627	12974	20	1914	27	0	1	6	12959	49	384	1461	1	1	5
482	482	2	5339254	14932	5820540	2632071225	15122559	12974	20	1911	27	0	1	6	12959	49	387	1455	1	1	5
483	483	3	5339256	14936	6579659	2637410481	15137495	12974	20	1915	27	0	1	6	12959	49	390	1456	1	1	5
484	484	4	5339256	14936	5441010	2642749737	15152431	12974	20	1915	27	0	1	6	12959	49	389	1457	1	1	5
485	485	5	5339351	13661	6406609	2648089088	15166092	12974	12	648	27	0	1	6	12959	1	505	123	1	1	1
486	486	6	5339355	470	5653160	2653428443	15166562	15	12	416	27	0	1	6	1	1	273	123	1	1	1
487	487	7	5339355	468	5777220	2658767798	15167030	15	12	414	27	0	1	6	1	1	271	123	1	1	1
488	488	0	5339230	446	5821100	2664107028	15167476	15	12	392	27	0	1	6	1	1	267	105	1	1	1
489	489	1	5501269	4939	5334651	2669608297	15172415	380	24	4508	27	0	1	29	342	61	553	3874	1	1	7
490	490	2	5501269	18052	6451618	2675109566	15190467	13371	24	4630	27	0	1	6	13356	61	677	3872	1	1	7
491	491	3	5500743	18195	7793636	2680610309	15208662	13371	24	4773	27	0	1	6	13356	61	853	3839	1	1	7
492	492	4	5500460	18149	7767656	2686110769	15226811	13371	24	4727	27	0	1	6	13356	61	838	3808	1	1	7
493	493	5	5500772	18170	7494587	2691611541	15244981	13371	24	4748	27	0	1	6	13356	61	836	3831	1	1	7
494	494	6	5500539	18142	7748367	2697112080	15263123	13371	24	4720	27	0	1	6	13356	61	850	3789	1	1	7
495	495	7	5500412	18142	7281257	2702612492	15281265	13371	24	4720	27	0	1	6	13356	61	837	3802	1	1	7
496	496	0	5500412	18147	6049560	2708112904	15299412	13371	24	4725	27	0	1	6	13356	61	842	3802	1	1	7
497	497	1	5500301	14413	6625338	2713613205	15313825	13371	12	1003	27	0	1	6	13356	1	869	114	1	1	1
498	498	2	5344657	1883	6124280	2718957862	15315708	30	20	1806	27	0	1	21	1	62	300	1424	1	1	5
499	499	3	5344657	14912	6820709	2724302519	15330620	12974	20	1891	27	0	1	6	12959	62	398	1411	1	1	5
500	500	4	5344663	15002	6348618	2729647182	15345622	12974	20	1981	27	0	1	6	12959	62	486	1413	1	1	5
501	501	5	5344562	14987	7195638	2734991744	15360609	12974	20	1966	27	0	1	6	12959	62	481	1403	1	1	5
502	502	6	5344536	14971	6904888	2740336280	15375580	12974	20	1950	27	0	1	6	12959	62	472	1396	1	1	5
503	503	7	5344536	14979	5730640	2745680816	15390559	12974	20	1958	27	0	1	6	12959	62	480	1396	1	1	5
504	504	0	5345273	15031	6079429	2751026089	15405590	12974	20	2010	27	0	1	6	12959	62	468	1460	1	1	5
505	505	1	5344409	14959	6275098	2756370498	15420549	12974	20	1938	27	0	1	6	12959	62	474	1382	1	1	5
506	506	2	5510868	5573	6217239	2761881366	15426122	383	26	5137	27	0	1	32	342	66	982	4069	1	1	8
507	507	3	5511271	18803	8047606	2767392637	15444925	13373	26	5377	27	0	1	6	13358	66	1194	4097	1	1	8
508	508	4	5510604	18866	7728586	2772903241	15463791	13373	26	5440	27	0	1	6	13358	66	1301	4053	1	1	8
509	509	5	5509785	18778	7310268	2778413026	15482569	13373	26	5352	27	0	1	6	13358	66	1275	3991	1	1	8
510	510	6	5509789	18779	8116406	2783922815	15501348	13373	26	5353	27	0	1	6	13358	66	1276	3991	1	1	8
511	511	7	5509862	18791	5917180	2789432677	15520139	13373	26	5365	27	0	1	6	13358	66	1281	3998	1	1	8
512	512	0	5509733	18766	6258169	2794942410	15538905	13373	26	5340	27	0	1	6	13358	66	1276	3978	1	1	8
513	513	1	5509733	18765	7693217	2800452143	15557670	13373	26	5339	27	0	1	6	13358	66	1275	3978	1	1	8
514	514	2	5509626	14068	6152529	2805961769	15571738	13373	12	656	27	0	1	6	13358	1	518	118	1	1	1
515	515	3	5336926	15539	6700228	2811298695	15587277	12998	24	2490	27	0	1	30	12959	81	313	2076	1	1	7
516	516	4	5337611	15801	7021727	2816636306	15603078	13015	42	2717	27	0	1	42	12964	81	503	2113	1	1	16
517	517	5	5336585	15816	6653219	2821972891	15618894	12979	24	2786	27	0	1	6	12964	81	662	2023	1	1	7
518	518	6	5336456	15804	6693058	2827309347	15634698	12979	24	2774	27	0	1	6	12964	81	663	2010	1	1	7
519	519	7	5337392	15916	6474289	2832646739	15650614	12979	24	2886	27	0	1	6	12964	81	664	2121	1	1	7
520	520	0	5337044	15868	5919950	2837983783	15666482	12979	24	2838	27	0	1	6	12964	81	664	2073	1	1	7
521	521	1	5336540	15854	4811591	2843320323	15682336	12979	24	2824	27	0	1	6	12964	81	663	2060	1	1	7
522	522	2	5336532	15854	6166479	2848656855	15698190	12979	24	2824	27	0	1	6	12964	81	668	2055	1	1	7
523	523	3	5336588	14064	6245820	2853993443	15712254	12979	12	1046	27	0	1	6	12964	1	852	173	1	1	1
524	524	4	5336628	668	6654588	2859330071	15712922	15	12	614	27	0	1	6	1	1	412	181	1	1	1
525	525	5	5336724	675	6186449	2864666795	15713597	15	12	621	27	0	1	6	1	1	414	186	1	1	1
526	526	6	5337227	765	6886138	2870004022	15714362	27	18	693	27	0	1	18	1	1	440	232	1	1	4
527	527	7	5337154	686	5134431	2875341176	15715048	15	12	632	27	0	1	6	1	1	406	205	1	1	1
528	528	0	5337009	680	5558271	2880678185	15715728	15	12	626	27	0	1	6	1	1	409	196	1	1	1
529	529	1	5336902	679	6023719	2886015087	15716407	15	12	625	27	0	1	6	1	1	411	193	1	1	1
530	530	2	5341050	2588	6133550	2891356137	15718995	24	18	2519	27	0	1	15	1	55	243	2201	1	1	4
531	531	3	5341080	15684	6385740	2896697217	15734679	12969	18	2670	27	0	1	6	12954	55	418	2177	1	1	4
532	532	4	5341082	15933	6660679	2902038299	15750612	12969	18	2919	27	0	1	6	12954	55	670	2174	1	1	4
533	533	5	5341295	15959	7226867	2907379594	15766571	12969	18	2945	27	0	1	6	12954	55	668	2202	1	1	4
534	534	6	5341110	15938	7203588	2912720704	15782509	12969	18	2924	27	0	1	6	12954	55	668	2181	1	1	4
535	535	7	5341100	15943	6614598	2918061804	15798452	12969	18	2929	27	0	1	6	12954	55	670	2184	1	1	4
536	536	0	5341100	15944	7043268	2923402904	15814396	12969	18	2930	27	0	1	6	12954	55	672	2183	1	1	4
537	537	1	5341090	15945	6602288	2928743994	15830341	12969	18	2931	27	0	1	6	12954	55	671	2185	1	1	4
538	538	2	5341090	14133	6649258	2934085084	15844474	12969	12	1125	27	0	1	6	12954	1	997	108	1	1	1
539	539	3	5341090	625	6308919	2939426174	15845099	15	12	571	27	0	1	6	1	1	443	108	1	1	1
540	540	4	5341070	620	5968669	2944767244	15845719	15	12	566	27	0	1	6	1	1	443	103	1	1	1
541	541	5	5341062	623	5101792	2950108306	15846342	15	12	569	27	0	1	6	1	1	443	106	1	1	1
542	542	6	5341062	622	6227259	2955449368	15846964	15	12	568	27	0	1	6	1	1	442	106	1	1	1
543	543	7	5369535	19488	7538227	2960818903	15866452	12984	20	6457	27	0	1	20	12955	52	679	5706	1	1	5
544	544	0	5369526	19680	7214487	2966188429	15886132	12979	20	6654	27	0	1	6	12964	52	852	5730	1	1	5
545	545	1	5369011	19931	7404597	2971557440	15906063	12979	20	6905	27	0	1	6	12964	52	1161	5672	1	1	5
546	546	2	5370740	20072	7399377	2976928180	15926135	12979	20	7046	27	0	1	6	12964	52	1172	5802	1	1	5
547	547	3	5369035	19934	7236507	2982297215	15946069	12979	20	6908	27	0	1	6	12964	52	1163	5673	1	1	5
548	548	4	5369108	19950	7213437	2987666323	15966019	12979	20	6924	27	0	1	6	12964	52	1172	5680	1	1	5
549	549	5	5369108	19944	7477097	2993035431	15985963	12979	20	6918	27	0	1	6	12964	52	1172	5674	1	1	5
550	550	6	5369307	19951	7234588	2998404738	16005914	12979	20	6925	27	0	1	6	12964	52	1167	5686	1	1	5
551	551	7	5369339	14355	6519038	3003774077	16020269	12979	12	1337	27	0	1	6	12964	1	1164	152	1	1	1
552	552	0	5369037	753	5701981	3009143114	16021022	15	12	699	27	0	1	6	1	1	557	122	1	1	1
553	553	1	5369037	749	6819908	3014512151	16021771	15	12	695	27	0	1	6	1	1	554	121	1	1	1
554	554	2	5368991	742	6268300	3019881142	16022513	15	12	688	27	0	1	6	1	1	553	115	1	1	1
555	555	3	5369007	744	7251807	3025250149	16023257	15	12	690	27	0	1	6	1	1	554	116	1	1	1
556	556	4	5363844	4676	7288047	3030613993	16027933	28	20	4601	27	0	1	19	1	50	356	4175	1	1	5
557	557	5	5363683	17874	7442717	3035977676	16045807	12979	20	4848	27	0	1	6	12964	50	604	4174	1	1	5
558	558	6	5363480	18415	7604487	3041341156	16064222	12979	20	5389	27	0	1	6	12964	50	1156	4163	1	1	5
559	559	7	5363226	18385	7002958	3046704382	16082607	12979	20	5359	27	0	1	6	12964	50	1149	4140	1	1	5
560	560	0	5363632	18451	6792298	3052068014	16101058	12979	20	5425	27	0	1	6	12964	50	1154	4201	1	1	5
561	561	1	5363604	18444	7592727	3057431618	16119502	12979	20	5418	27	0	1	6	12964	50	1159	4189	1	1	5
562	562	2	5363200	18374	7014678	3062794818	16137876	12979	20	5348	27	0	1	6	12964	50	1145	4133	1	1	5
563	563	3	5363220	18375	7799536	3068158038	16156251	12979	20	5349	27	0	1	6	12964	50	1141	4138	1	1	5
564	564	4	5363411	15050	6956188	3073521449	16171301	12979	12	2032	27	0	1	6	12964	1	1883	128	1	1	1
565	565	5	5364401	1042	7173477	3078885850	16172343	15	12	988	27	0	1	6	1	1	754	213	1	1	1
566	566	6	5361071	4144	6204220	3084246921	16176487	27	20	4070	27	0	1	18	1	54	374	3622	1	1	5
567	567	7	5361071	17223	6535008	3089607992	16193710	12972	20	4204	27	0	1	6	12957	54	501	3629	1	1	5
568	568	0	5360916	17483	6561729	3094968908	16211193	12972	20	4464	27	0	1	6	12957	54	778	3612	1	1	5
569	569	1	5360916	17482	6592509	3100329824	16228675	12972	20	4463	27	0	1	6	12957	54	777	3612	1	1	5
570	570	2	5360936	17488	7138387	3105690760	16246163	12972	20	4469	27	0	1	6	12957	54	787	3608	1	1	5
571	571	3	5361260	17469	6154529	3111052020	16263632	12972	20	4450	27	0	1	6	12957	54	791	3585	1	1	5
572	572	4	5361452	17531	6711788	3116413472	16281163	12972	20	4512	27	0	1	6	12957	54	771	3667	1	1	5
573	573	5	5329314	710	5524951	3121742786	16281873	24	18	641	27	0	1	15	1	79	57	486	1	1	4
574	574	6	5333334	1130	6976768	3127076120	16283003	24	18	1061	27	0	1	15	1	78	155	808	1	1	4
575	575	7	5333245	14087	7167847	3132409365	16297090	12969	18	1073	27	0	1	6	12954	78	180	795	1	1	4
576	576	0	5333225	14177	6279599	3137742590	16311267	12969	18	1163	27	0	1	6	12954	78	286	779	1	1	4
577	577	1	5333233	14179	4912942	3143075823	16325446	12969	18	1165	27	0	1	6	12954	78	283	784	1	1	4
578	578	2	5333297	14184	6395529	3148409120	16339630	12969	18	1170	27	0	1	6	12954	78	270	802	1	1	4
579	579	3	5333031	956	6216149	3153742151	16340586	24	18	887	27	0	1	15	1	88	68	712	1	1	4
580	580	4	5343267	2456	6298189	3159085418	16343042	29	20	2380	27	0	1	20	1	106	236	2018	1	1	5
581	581	5	5344129	15578	6898188	3164429547	16358620	12974	20	2557	27	0	1	6	12959	99	390	2048	1	1	5
582	582	6	5343603	15732	7024428	3169773150	16374352	12974	20	2711	27	0	1	6	12959	84	611	1996	1	1	5
583	583	7	5332983	961	6159819	3175106133	16375313	24	18	892	27	0	1	15	1	99	59	715	1	1	4
584	584	0	7095048	23102	9218554	3182201181	16398415	20286	18	2771	27	0	1	16	20260	109	253	2389	1	1	4
585	585	1	5388768	14350	7748566	3187589949	16412765	6483	18	7822	27	0	1	17	6457	123	549	7130	1	1	4
586	586	2	5389352	21345	8073456	3192979301	16434110	12997	18	8303	27	0	1	6	12982	123	1069	7091	1	1	4
587	587	3	5389191	22225	8345726	3198368492	16456335	12997	18	9183	27	0	1	6	12982	112	1964	7087	1	1	4
588	588	4	5388724	22162	7881866	3203757216	16478497	12997	18	9120	27	0	1	6	12982	89	1959	7052	1	1	4
589	589	5	5388690	22168	8374576	3209145906	16500665	12997	18	9126	27	0	1	6	12982	89	1958	7059	1	1	4
590	590	6	5388573	22149	8217605	3214534479	16522814	12997	18	9107	27	0	1	6	12982	89	1961	7037	1	1	4
591	591	7	5388987	22199	7405917	3219923466	16545013	12997	18	9157	27	0	1	6	12982	81	1966	7090	1	1	4
592	592	0	5388744	22161	7669847	3225312210	16567174	12997	18	9119	27	0	1	6	12982	58	1969	7072	1	1	4
593	593	1	5388778	16579	7026877	3230700988	16583753	12997	12	3543	27	0	1	6	12982	1	3364	158	1	1	1
594	594	2	5388776	1537	7070107	3236089764	16585290	15	12	1483	27	0	1	6	1	1	1306	156	1	1	1
595	595	3	5388740	1500	7020998	3241478504	16586790	15	12	1446	27	0	1	6	1	1	1304	122	1	1	1
596	596	4	5388808	1517	6993318	3246867312	16588307	15	12	1463	27	0	1	6	1	1	1309	133	1	1	1
597	597	5	5388736	1503	6528149	3252256048	16589810	15	12	1449	27	0	1	6	1	1	1309	120	1	1	1
598	598	6	5335268	1584	6249619	3257591316	16591394	42	30	1485	27	0	1	33	1	51	208	1206	1	1	10
599	599	7	5335268	14584	6503749	3262926584	16605978	12983	30	1544	27	0	1	6	12968	51	251	1222	1	1	10
600	600	0	5335276	14691	6126030	3268261860	16620669	12983	30	1651	27	0	1	6	12968	51	355	1225	1	1	10
601	601	1	5335276	14688	6419058	3273597136	16635357	12983	30	1648	27	0	1	6	12968	51	352	1225	1	1	10
602	602	2	5333098	1205	5898420	3278930234	16636562	24	18	1136	27	0	1	15	1	79	115	923	1	1	4
603	603	3	5362489	22309	8240126	3284292723	16658871	13057	44	9181	27	0	1	79	12969	92	4845	4224	1	1	17
604	604	4	5363648	17880	7128377	3289656371	16676751	12977	18	4858	27	0	1	8	12960	92	857	3889	1	1	4
605	605	5	5365594	18616	7040698	3295021965	16695367	12969	18	5602	27	0	1	6	12954	92	1444	4046	1	1	4
606	606	6	5363741	18459	6578769	3300385706	16713826	12969	18	5445	27	0	1	6	12954	84	1447	3894	1	1	4
607	607	7	5363652	18458	6625088	3305749358	16732284	12969	18	5444	27	0	1	6	12954	84	1449	3891	1	1	4
608	608	0	5363630	18452	5549420	3311112988	16750736	12969	18	5438	27	0	1	6	12954	84	1456	3878	1	1	4
609	609	1	5363680	18458	5266951	3316476668	16769194	12969	18	5444	27	0	1	6	12954	84	1444	3896	1	1	4
610	610	2	5363775	18452	5822460	3321840443	16787646	12969	18	5438	27	0	1	6	12954	57	1446	3915	1	1	4
611	611	3	5363903	15425	6646589	3327204346	16803071	12969	12	2417	27	0	1	6	12954	1	2252	144	1	1	1
612	612	4	5363648	14103	6297099	3332567994	16817174	12969	12	1095	27	0	1	6	12954	1	965	110	1	1	1
613	613	5	5363650	1151	6338769	3337931644	16818325	15	12	1097	27	0	1	6	1	1	967	110	1	1	1
614	614	6	5363636	1142	5918730	3343295280	16819467	15	12	1088	27	0	1	6	1	1	964	104	1	1	1
615	615	7	5330731	636	5890580	3348626011	16820103	24	18	567	27	0	1	15	1	57	57	434	1	1	4
616	616	0	5331867	15290	7155538	3353957878	16835393	12990	26	2247	27	0	1	32	12949	83	1355	789	1	1	8
617	617	1	5335628	15160	7030788	3359293506	16850553	13002	20	2111	27	0	1	28	12965	93	242	1756	1	1	5
618	618	2	5335628	15228	6171409	3364629134	16865781	12973	20	2208	27	0	1	6	12958	93	345	1750	1	1	5
619	619	3	5335640	15467	6971777	3369964774	16881248	12973	20	2447	27	0	1	6	12958	93	581	1753	1	1	5
620	620	4	5335856	15475	7117138	3375300630	16896723	12973	20	2455	27	0	1	6	12958	93	578	1764	1	1	5
621	621	5	5467251	1753	6585659	3380767881	16898476	371	20	1335	27	0	1	20	342	112	186	1017	1	1	5
622	622	6	5467251	14794	6929528	3386235132	16913270	13365	20	1382	27	0	1	6	13350	112	240	1010	1	1	5
623	623	7	5467249	14880	6378039	3391702381	16928150	13365	20	1468	27	0	1	6	13350	100	337	1011	1	1	5
624	624	0	5467251	14869	6335459	3397169632	16943019	13365	20	1457	27	0	1	6	13350	87	340	1010	1	1	5
625	625	1	5468021	14924	5610791	3402637653	16957943	13365	20	1512	27	0	1	6	13350	69	347	1076	1	1	5
626	626	2	5467563	14886	4982051	3408105216	16972829	13365	20	1474	27	0	1	6	13350	69	340	1045	1	1	5
